,time,modelA,modelB,modelC
602,6020,3.981217627,3.920649685,3.978245386
603,6030,3.981217627,3.920649685,3.978245386
604,6040,3.981217627,3.920649685,3.978245386
605,6050,3.981217627,3.920649685,3.978245386
606,6060,3.981217627,3.920649685,3.978245386
607,6070,3.981217627,3.920649685,3.978245386
608,6080,3.981217627,3.920649685,3.978245386
609,6090,3.981217627,3.920649685,3.978245386
610,6100,3.981217627,3.920649685,3.978245386
611,6110,3.981217627,3.920649685,3.978245386
612,6120,3.981217627,3.920649685,3.978245386
613,6130,3.981217627,3.920649685,3.978245386
614,6140,3.981217627,3.920649685,3.978245386
615,6150,3.981217627,3.920649685,3.978245386
616,6160,3.981217627,3.920649685,3.978245386
617,6170,3.981217627,3.920649685,3.978245386
618,6180,3.981217627,3.920649685,3.978245386
619,6190,3.981217627,3.920649685,3.978245386
620,6200,3.981217627,3.920649685,3.978245386
621,6210,3.981217627,3.920649685,3.978245386
622,6220,3.981217627,3.920649685,3.978245386
623,6230,3.981217627,3.920649685,3.978245386
624,6240,3.981217627,3.920649685,3.978245386
625,6250,3.981217627,3.920649685,3.978245386
626,6260,3.981217627,3.920649685,3.978245386
627,6270,3.981217627,3.920649685,3.978245386
628,6280,3.981217627,3.920649685,3.978245386
629,6290,3.981217627,3.920649685,3.978245386
630,6300,3.981218392,3.92065046,3.978216525
631,6310,3.981218392,3.92065046,3.978216525
632,6320,3.981218392,3.92065046,3.978216525
633,6330,3.981218392,3.92065046,3.978216525
634,6340,3.981218392,3.92065046,3.978216525
635,6350,3.981218392,3.92065046,3.978216525
636,6360,3.981218392,3.92065046,3.978216525
637,6370,3.981218392,3.92065046,3.978216525
638,6380,3.981218392,3.92065046,3.978216525
639,6390,3.981218392,3.92065046,3.978216525
640,6400,3.981218392,3.92065046,3.978216525
641,6410,3.981218392,3.92065046,3.978216525
642,6420,3.981218392,3.92065046,3.978216525
643,6430,3.981218392,3.92065046,3.978216525
644,6440,3.981218392,3.92065046,3.978216525
645,6450,3.981218392,3.92065046,3.978216525
646,6460,3.981218392,3.92065046,3.978216525
647,6470,3.981218392,3.92065046,3.978216525
648,6480,3.981218392,3.92065046,3.978216525
649,6490,3.981218392,3.92065046,3.978216525
650,6500,3.981218392,3.92065046,3.978216525
651,6510,3.981218392,3.92065046,3.978216525
652,6520,3.981218392,3.92065046,3.978216525
653,6530,3.981218392,3.92065046,3.978216525
654,6540,3.981218392,3.92065046,3.978216525
655,6550,3.981218392,3.92065046,3.978216525
656,6560,3.981218392,3.92065046,3.978216525
657,6570,3.981218392,3.92065046,3.978216525
658,6580,3.981218392,3.92065046,3.978216525
659,6590,3.981218392,3.92065046,3.978216525
660,6600,3.981218392,3.92065046,3.978216525
661,6610,3.981218392,3.92065046,3.978216525
662,6620,3.981218392,3.92065046,3.978216525
663,6630,3.981218392,3.92065046,3.978216525
664,6640,3.981218392,3.92065046,3.978216525
665,6650,3.981218392,3.92065046,3.978216525
666,6660,3.981218392,3.92065046,3.978216525
667,6670,3.981218392,3.92065046,3.978216525
668,6680,3.981218392,3.92065046,3.978216525
669,6690,3.981218392,3.92065046,3.978216525
670,6700,3.981218392,3.92065046,3.978216525
671,6710,3.981218392,3.92065046,3.978216525
672,6720,3.981218392,3.92065046,3.978216525
673,6730,3.981218392,3.92065046,3.978216525
674,6740,3.981218392,3.92065046,3.978216525
675,6750,3.981218392,3.92065046,3.978216525
676,6760,3.981218392,3.92065046,3.978216525
677,6770,3.981218392,3.92065046,3.978216525
678,6780,3.981218392,3.92065046,3.978216525
679,6790,3.981218392,3.92065046,3.978216525
680,6800,3.981218392,3.92065046,3.978216525
681,6810,3.981218392,3.92065046,3.978216525
682,6820,3.981218392,3.92065046,3.978216525
683,6830,3.981218392,3.92065046,3.978216525
684,6840,3.981218392,3.92065046,3.978216525
685,6850,3.981218392,3.92065046,3.978216525
686,6860,3.981218392,3.92065046,3.978216525
687,6870,3.981218392,3.92065046,3.978216525
688,6880,3.981218392,3.92065046,3.978216525
689,6890,3.981218392,3.92065046,3.978216525
690,6900,3.981218392,3.92065046,3.978216525
691,6910,3.981218392,3.92065046,3.978216525
692,6920,3.981218392,3.92065046,3.978216525
693,6930,3.981218392,3.92065046,3.978216525
694,6940,3.981218392,3.92065046,3.978216525
695,6950,3.981218392,3.92065046,3.978216525
696,6960,3.981218392,3.92065046,3.978216525
697,6970,3.981218392,3.92065046,3.978216525
698,6980,3.981218392,3.92065046,3.978216525
699,6990,3.981218392,3.92065046,3.978216525
700,7000,3.981218392,3.92065046,3.978216525
701,7010,3.981218392,3.92065046,3.978216525
702,7020,3.981218392,3.92065046,3.978216525
703,7030,3.981218392,3.92065046,3.978216525
704,7040,3.981218392,3.92065046,3.978216525
705,7050,3.981218392,3.92065046,3.978216525
706,7060,3.981218392,3.92065046,3.978216525
707,7070,3.981218392,3.92065046,3.978216525
708,7080,3.981218392,3.92065046,3.978216525
709,7090,3.981218392,3.92065046,3.978216525
710,7100,3.981218392,3.92065046,3.978216525
711,7110,3.981218392,3.92065046,3.978216525
712,7120,3.981218392,3.92065046,3.978216525
713,7130,3.981218392,3.92065046,3.978216525
714,7140,3.981218392,3.92065046,3.978216525
715,7150,3.981218392,3.92065046,3.978216525
716,7160,3.981218392,3.92065046,3.978216525
717,7170,3.981218392,3.92065046,3.978216525
718,7180,3.981218392,3.92065046,3.978216525
719,7190,3.981218392,3.92065046,3.978216525
720,7200,3.974437294,3.979511293,4.042472954
721,7210,3.974437294,3.979511293,4.042472954
722,7220,3.974437294,3.979511293,4.042472954
723,7230,3.974437294,3.979511293,4.042472954
724,7240,3.974437294,3.979511293,4.042472954
725,7250,3.974437294,3.979511293,4.042472954
726,7260,3.974437294,3.979511293,4.042472954
727,7270,3.974437294,3.979511293,4.042472954
728,7280,3.974437294,3.979511293,4.042472954
729,7290,3.974437294,3.979511293,4.042472954
730,7300,3.974437294,3.979511293,4.042472954
731,7310,3.974437294,3.979511293,4.042472954
732,7320,3.974437294,3.979511293,4.042472954
733,7330,3.974437294,3.979511293,4.042472954
734,7340,3.974437294,3.979511293,4.042472954
735,7350,3.974437294,3.979511293,4.042472954
736,7360,3.974437294,3.979511293,4.042472954
737,7370,3.974437294,3.979511293,4.042472954
738,7380,3.974437294,3.979511293,4.042472954
739,7390,3.974437294,3.979511293,4.042472954
740,7400,3.974437294,3.979511293,4.042472954
741,7410,3.974437294,3.979511293,4.042472954
742,7420,3.974437294,3.979511293,4.042472954
743,7430,3.974437294,3.979511293,4.042472954
744,7440,3.974437294,3.979511293,4.042472954
745,7450,3.974437294,3.979511293,4.042472954
746,7460,3.974437294,3.979511293,4.042472954
747,7470,3.974437294,3.979511293,4.042472954
748,7480,3.974437294,3.979511293,4.042472954
749,7490,3.974437294,3.979511293,4.042472954
750,7500,3.974437294,3.979511293,4.042472954
751,7510,3.974437294,3.979511293,4.042472954
752,7520,3.974437294,3.979511293,4.042472954
753,7530,3.974437294,3.979511293,4.042472954
754,7540,3.974437294,3.979511293,4.042472954
755,7550,3.974437294,3.979511293,4.042472954
756,7560,3.974437294,3.979511293,4.042472954
757,7570,3.974437294,3.979511293,4.042472954
758,7580,3.974437294,3.979511293,4.042472954
759,7590,3.974437294,3.979511293,4.042472954
760,7600,3.974437294,3.979511293,4.042472954
761,7610,3.974437294,3.979511293,4.042472954
762,7620,3.974437294,3.979511293,4.042472954
763,7630,3.974437294,3.979511293,4.042472954
764,7640,3.974437294,3.979511293,4.042472954
765,7650,3.974437294,3.979511293,4.042472954
766,7660,3.974437294,3.979511293,4.042472954
767,7670,3.974437294,3.979511293,4.042472954
768,7680,3.974437294,3.979511293,4.042472954
769,7690,3.974437294,3.979511293,4.042472954
770,7700,3.974437294,3.979511293,4.042472954
771,7710,3.974437294,3.979511293,4.042472954
772,7720,3.974437294,3.979511293,4.042472954
773,7730,3.974437294,3.979511293,4.042472954
774,7740,3.974437294,3.979511293,4.042472954
775,7750,3.974437294,3.979511293,4.042472954
776,7760,3.974437294,3.979511293,4.042472954
777,7770,3.974437294,3.979511293,4.042472954
778,7780,3.974437294,3.979511293,4.042472954
779,7790,3.974437294,3.979511293,4.042472954
780,7800,3.974437294,3.979511293,4.042472954
781,7810,3.974437294,3.979511293,4.042472954
782,7820,3.974437294,3.979511293,4.042472954
783,7830,3.974437294,3.979511293,4.042472954
784,7840,3.974437294,3.979511293,4.042472954
785,7850,3.974437294,3.979511293,4.042472954
786,7860,3.974437294,3.979511293,4.042472954
787,7870,3.974437294,3.979511293,4.042472954
788,7880,3.974437294,3.979511293,4.042472954
789,7890,3.974437294,3.979511293,4.042472954
790,7900,3.974437294,3.979511293,4.042472954
791,7910,3.974437294,3.979511293,4.042472954
792,7920,3.974437294,3.979511293,4.042472954
793,7930,3.974437294,3.979511293,4.042472954
794,7940,3.974437294,3.979511293,4.042472954
795,7950,3.974437294,3.979511293,4.042472954
796,7960,3.974437294,3.979511293,4.042472954
797,7970,3.974437294,3.979511293,4.042472954
798,7980,3.974437294,3.979511293,4.042472954
799,7990,3.974437294,3.979511293,4.042472954
800,8000,3.974437294,3.979511293,4.042472954
801,8010,3.974437294,3.979511293,4.042472954
802,8020,3.974437294,3.979511293,4.042472954
803,8030,3.974437294,3.979511293,4.042472954
804,8040,3.974437294,3.979511293,4.042472954
805,8050,3.974437294,3.979511293,4.042472954
806,8060,3.974437294,3.979511293,4.042472954
807,8070,3.974437294,3.979511293,4.042472954
808,8080,3.974437294,3.979511293,4.042472954
809,8090,3.974437294,3.979511293,4.042472954
810,8100,3.974436455,3.97951073,4.042450476
811,8110,3.974436455,3.97951073,4.042450476
812,8120,3.974436455,3.97951073,4.042450476
813,8130,3.974436455,3.97951073,4.042450476
814,8140,3.974436455,3.97951073,4.042450476
815,8150,3.974436455,3.97951073,4.042450476
816,8160,3.974436455,3.97951073,4.042450476
817,8170,3.974436455,3.97951073,4.042450476
818,8180,3.974436455,3.97951073,4.042450476
819,8190,3.974436455,3.97951073,4.042450476
820,8200,3.974436455,3.97951073,4.042450476
821,8210,3.974436455,3.97951073,4.042450476
822,8220,3.974436455,3.97951073,4.042450476
823,8230,3.974436455,3.97951073,4.042450476
824,8240,3.974436455,3.97951073,4.042450476
825,8250,3.974436455,3.97951073,4.042450476
826,8260,3.974436455,3.97951073,4.042450476
827,8270,3.974436455,3.97951073,4.042450476
828,8280,3.974436455,3.97951073,4.042450476
829,8290,3.974436455,3.97951073,4.042450476
830,8300,3.974436455,3.97951073,4.042450476
831,8310,3.974436455,3.97951073,4.042450476
832,8320,3.974436455,3.97951073,4.042450476
833,8330,3.974436455,3.97951073,4.042450476
834,8340,3.974436455,3.97951073,4.042450476
835,8350,3.974436455,3.97951073,4.042450476
836,8360,3.974436455,3.97951073,4.042450476
837,8370,3.974436455,3.97951073,4.042450476
838,8380,3.974436455,3.97951073,4.042450476
839,8390,3.974436455,3.97951073,4.042450476
840,8400,3.974436455,3.97951073,4.042450476
841,8410,3.974436455,3.97951073,4.042450476
842,8420,3.974436455,3.97951073,4.042450476
843,8430,3.974436455,3.97951073,4.042450476
844,8440,3.974436455,3.97951073,4.042450476
845,8450,3.974436455,3.97951073,4.042450476
846,8460,3.974436455,3.97951073,4.042450476
847,8470,3.974436455,3.97951073,4.042450476
848,8480,3.974436455,3.97951073,4.042450476
849,8490,3.974436455,3.97951073,4.042450476
850,8500,3.974436455,3.97951073,4.042450476
851,8510,3.974436455,3.97951073,4.042450476
852,8520,3.974436455,3.97951073,4.042450476
853,8530,3.974436455,3.97951073,4.042450476
854,8540,3.974436455,3.97951073,4.042450476
855,8550,3.974436455,3.97951073,4.042450476
856,8560,3.974436455,3.97951073,4.042450476
857,8570,3.974436455,3.97951073,4.042450476
858,8580,3.974436455,3.97951073,4.042450476
859,8590,3.974436455,3.97951073,4.042450476
860,8600,3.974436455,3.97951073,4.042450476
861,8610,3.974436455,3.97951073,4.042450476
862,8620,3.974436455,3.97951073,4.042450476
863,8630,3.974436455,3.97951073,4.042450476
864,8640,3.974436455,3.97951073,4.042450476
865,8650,3.974436455,3.97951073,4.042450476
866,8660,3.974436455,3.97951073,4.042450476
867,8670,3.974436455,3.97951073,4.042450476
868,8680,3.974436455,3.97951073,4.042450476
869,8690,3.974436455,3.97951073,4.042450476
870,8700,3.974436455,3.97951073,4.042450476
871,8710,3.974436455,3.97951073,4.042450476
872,8720,3.974436455,3.97951073,4.042450476
873,8730,3.974436455,3.97951073,4.042450476
874,8740,3.974436455,3.97951073,4.042450476
875,8750,3.974436455,3.97951073,4.042450476
876,8760,3.974436455,3.97951073,4.042450476
877,8770,3.974436455,3.97951073,4.042450476
878,8780,3.974436455,3.97951073,4.042450476
879,8790,3.974436455,3.97951073,4.042450476
880,8800,3.974436455,3.97951073,4.042450476
881,8810,3.974436455,3.97951073,4.042450476
882,8820,3.974436455,3.97951073,4.042450476
883,8830,3.974436455,3.97951073,4.042450476
884,8840,3.974436455,3.97951073,4.042450476
885,8850,3.974436455,3.97951073,4.042450476
886,8860,3.974436455,3.97951073,4.042450476
887,8870,3.974436455,3.97951073,4.042450476
888,8880,3.974436455,3.97951073,4.042450476
889,8890,3.974436455,3.97951073,4.042450476
890,8900,3.974436455,3.97951073,4.042450476
891,8910,3.974436455,3.97951073,4.042450476
892,8920,3.974436455,3.97951073,4.042450476
893,8930,3.974436455,3.97951073,4.042450476
894,8940,3.974436455,3.97951073,4.042450476
895,8950,3.974436455,3.97951073,4.042450476
896,8960,3.974436455,3.97951073,4.042450476
897,8970,3.974436455,3.97951073,4.042450476
898,8980,3.974436455,3.97951073,4.042450476
899,8990,3.974436455,3.97951073,4.042450476
900,9000,3.966478915,3.971149482,4.019150047
901,9010,3.966478915,3.971149482,4.019150047
902,9020,3.966478915,3.971149482,4.019150047
903,9030,3.966478915,3.971149482,4.019150047
904,9040,3.966478915,3.971149482,4.019150047
905,9050,3.966478915,3.971149482,4.019150047
906,9060,3.966478915,3.971149482,4.019150047
907,9070,3.966478915,3.971149482,4.019150047
908,9080,3.966478915,3.971149482,4.019150047
909,9090,3.966478915,3.971149482,4.019150047
910,9100,3.966478915,3.971149482,4.019150047
911,9110,3.966478915,3.971149482,4.019150047
912,9120,3.966478915,3.971149482,4.019150047
913,9130,3.966478915,3.971149482,4.019150047
914,9140,3.966478915,3.971149482,4.019150047
915,9150,3.966478915,3.971149482,4.019150047
916,9160,3.966478915,3.971149482,4.019150047
917,9170,3.966478915,3.971149482,4.019150047
918,9180,3.966478915,3.971149482,4.019150047
919,9190,3.966478915,3.971149482,4.019150047
920,9200,3.966478915,3.971149482,4.019150047
921,9210,3.966478915,3.971149482,4.019150047
922,9220,3.966478915,3.971149482,4.019150047
923,9230,3.966478915,3.971149482,4.019150047
924,9240,3.966478915,3.971149482,4.019150047
925,9250,3.966478915,3.971149482,4.019150047
926,9260,3.966478915,3.971149482,4.019150047
927,9270,3.966478915,3.971149482,4.019150047
928,9280,3.966478915,3.971149482,4.019150047
929,9290,3.966478915,3.971149482,4.019150047
930,9300,3.966478915,3.971149482,4.019150047
931,9310,3.966478915,3.971149482,4.019150047
932,9320,3.966478915,3.971149482,4.019150047
933,9330,3.966478915,3.971149482,4.019150047
934,9340,3.966478915,3.971149482,4.019150047
935,9350,3.966478915,3.971149482,4.019150047
936,9360,3.966478915,3.971149482,4.019150047
937,9370,3.966478915,3.971149482,4.019150047
938,9380,3.966478915,3.971149482,4.019150047
939,9390,3.966478915,3.971149482,4.019150047
940,9400,3.966478915,3.971149482,4.019150047
941,9410,3.966478915,3.971149482,4.019150047
942,9420,3.966478915,3.971149482,4.019150047
943,9430,3.966478915,3.971149482,4.019150047
944,9440,3.966478915,3.971149482,4.019150047
945,9450,3.966478915,3.971149482,4.019150047
946,9460,3.966478915,3.971149482,4.019150047
947,9470,3.966478915,3.971149482,4.019150047
948,9480,3.966478915,3.971149482,4.019150047
949,9490,3.966478915,3.971149482,4.019150047
950,9500,3.966478915,3.971149482,4.019150047
951,9510,3.966478915,3.971149482,4.019150047
952,9520,3.966478915,3.971149482,4.019150047
953,9530,3.966478915,3.971149482,4.019150047
954,9540,3.966478915,3.971149482,4.019150047
955,9550,3.966478915,3.971149482,4.019150047
956,9560,3.966478915,3.971149482,4.019150047
957,9570,3.966478915,3.971149482,4.019150047
958,9580,3.966478915,3.971149482,4.019150047
959,9590,3.966478915,3.971149482,4.019150047
960,9600,3.966478915,3.971149482,4.019150047
961,9610,3.966478915,3.971149482,4.019150047
962,9620,3.966478915,3.971149482,4.019150047
963,9630,3.966478915,3.971149482,4.019150047
964,9640,3.966478915,3.971149482,4.019150047
965,9650,3.966478915,3.971149482,4.019150047
966,9660,3.966478915,3.971149482,4.019150047
967,9670,3.966478915,3.971149482,4.019150047
968,9680,3.966478915,3.971149482,4.019150047
969,9690,3.966478915,3.971149482,4.019150047
970,9700,3.966478915,3.971149482,4.019150047
971,9710,3.966478915,3.971149482,4.019150047
972,9720,3.966478915,3.971149482,4.019150047
973,9730,3.966478915,3.971149482,4.019150047
974,9740,3.966478915,3.971149482,4.019150047
975,9750,3.966478915,3.971149482,4.019150047
976,9760,3.966478915,3.971149482,4.019150047
977,9770,3.966478915,3.971149482,4.019150047
978,9780,3.966478915,3.971149482,4.019150047
979,9790,3.966478915,3.971149482,4.019150047
980,9800,3.966478915,3.971149482,4.019150047
981,9810,3.966478915,3.971149482,4.019150047
982,9820,3.966478915,3.971149482,4.019150047
983,9830,3.966478915,3.971149482,4.019150047
984,9840,3.966478915,3.971149482,4.019150047
985,9850,3.966478915,3.971149482,4.019150047
986,9860,3.966478915,3.971149482,4.019150047
987,9870,3.966478915,3.971149482,4.019150047
988,9880,3.966478915,3.971149482,4.019150047
989,9890,3.966478915,3.971149482,4.019150047
990,9900,3.966478151,3.971148969,4.019130904
991,9910,3.966478151,3.971148969,4.019130904
992,9920,3.966478151,3.971148969,4.019130904
993,9930,3.966478151,3.971148969,4.019130904
994,9940,3.966478151,3.971148969,4.019130904
995,9950,3.966478151,3.971148969,4.019130904
996,9960,3.966478151,3.971148969,4.019130904
997,9970,3.966478151,3.971148969,4.019130904
998,9980,3.966478151,3.971148969,4.019130904
999,9990,3.966478151,3.971148969,4.019130904
1000,10000,3.966478151,3.971148969,4.019130904
1001,10010,3.966478151,3.971148969,4.019130904
1002,10020,3.966478151,3.971148969,4.019130904
1003,10030,3.966478151,3.971148969,4.019130904
1004,10040,3.966478151,3.971148969,4.019130904
1005,10050,3.966478151,3.971148969,4.019130904
1006,10060,3.966478151,3.971148969,4.019130904
1007,10070,3.966478151,3.971148969,4.019130904
1008,10080,3.966478151,3.971148969,4.019130904
1009,10090,3.966478151,3.971148969,4.019130904
